시간,dB
01:41:30,30.8
01:41:35,33.3
01:41:40,32.9
01:41:45,30.6
01:41:50,33.9
01:41:55,32.4
01:42:00,29.9
01:42:05,32.9
01:42:10,29.8
01:42:15,30.4
01:42:20,34.1
01:42:25,33.4
01:42:30,37.5
01:42:35,29.7
01:42:40,33.7
01:42:45,32.9
01:42:50,32.5
01:42:55,33.1
01:43:00,33.8
01:43:05,47.3
01:43:10,32.6
01:43:15,31.8
01:43:20,29.0
01:43:25,31.0
01:43:30,33.2
01:43:35,34.3
01:43:40,34.1
01:43:45,30.8
01:43:50,37.2
01:43:55,30.0
01:44:00,34.1
01:44:05,29.2
01:44:10,28.7
01:44:15,30.9
01:44:20,33.9
01:44:25,32.1
01:44:30,31.8
01:44:35,33.4
01:44:40,29.3
01:44:45,33.2
01:44:50,27.8
01:44:55,28.7
01:45:00,31.5
01:45:05,31.1
01:45:10,32.2
01:45:15,34.1
01:45:20,29.3
01:45:25,30.7
01:45:30,33.0
01:45:35,34.3
01:45:40,29.3
01:45:45,31.8
01:45:50,29.6
01:45:55,29.5
01:46:00,32.8
01:46:05,33.4
01:46:10,33.3
01:46:15,30.6
01:46:20,30.5
01:46:25,33.2
01:46:30,34.1
01:46:35,35.5
01:46:40,31.1
01:46:45,31.8
01:46:50,30.7
01:46:55,33.2
01:47:00,32.8
01:47:05,31.2
01:47:10,32.0
01:47:15,30.0
01:47:20,32.5
01:47:25,34.7
01:47:30,33.7
01:47:35,29.5
01:47:40,29.2
01:47:45,31.6
01:47:50,32.0
01:47:55,33.3
01:48:00,34.8
01:48:05,29.5
01:48:10,30.5
01:48:15,29.7
01:48:20,29.4
01:48:25,31.7
01:48:30,31.8
01:48:35,31.3
01:48:40,31.1
01:48:45,29.9
01:48:50,33.5
01:48:55,30.6
01:49:00,30.8
01:49:05,32.4
01:49:10,33.3
01:49:15,30.5
01:49:20,32.3
01:49:25,31.5
01:49:30,38.4
01:49:35,28.8
01:49:40,33.5
01:49:45,33.8
01:49:50,52.7
01:49:55,32.5
01:50:00,51.4
01:50:05,32.7
01:50:10,34.3
01:50:15,29.3
01:50:20,30.6
01:50:25,33.3
01:50:30,31.3
01:50:35,30.0
01:50:40,34.0
01:50:45,28.3
01:50:50,32.0
01:50:55,45.1
01:51:00,34.0
01:51:05,33.7
01:51:10,32.7
01:51:15,30.4
01:51:20,32.1
01:51:25,31.2
01:51:30,34.4
01:51:35,31.9
01:51:40,29.5
01:51:45,32.6
01:51:50,30.1
01:51:55,32.8
01:52:00,29.2
01:52:05,30.7
01:52:10,32.1
01:52:15,29.5
01:52:20,48.3
01:52:25,31.7
01:52:30,33.2
01:52:35,29.8
01:52:40,35.3
01:52:45,32.3
01:52:50,35.2
01:52:55,34.7
01:53:00,31.3
01:53:05,44.1
01:53:10,32.8
01:53:15,30.2
01:53:20,34.7
01:53:25,32.3
01:53:30,35.4
01:53:35,40.1
01:53:40,34.3
01:53:45,30.4
01:53:50,33.9
01:53:55,30.8
01:54:00,29.0
01:54:05,35.1
01:54:10,30.7
01:54:15,33.8
01:54:20,31.7
01:54:25,30.0
01:54:30,30.3
01:54:35,30.0
01:54:40,33.9
01:54:45,33.9
01:54:50,35.9
01:54:55,26.2
01:55:00,35.4
01:55:05,27.7
01:55:10,30.1
01:55:15,32.2
01:55:20,31.9
01:55:25,33.5
01:55:30,31.6
01:55:35,28.6
01:55:40,33.2
01:55:45,32.4
01:55:50,29.6
01:55:55,31.5
01:56:00,32.2
01:56:05,31.6
01:56:10,33.1
01:56:15,31.4
01:56:20,35.6
01:56:25,32.3
01:56:30,35.1
01:56:35,31.7
01:56:40,31.6
01:56:45,32.1
01:56:50,33.1
01:56:55,30.6
01:57:00,31.5
01:57:05,32.9
01:57:10,30.6
01:57:15,27.7
01:57:20,30.4
01:57:25,29.9
01:57:30,33.5
01:57:35,35.2
01:57:40,32.7
01:57:45,35.2
01:57:50,30.8
01:57:55,34.6
01:58:00,35.7
01:58:05,31.9
01:58:10,32.9
01:58:15,32.1
01:58:20,32.6
01:58:25,32.8
01:58:30,31.9
01:58:35,28.0
01:58:40,30.4
01:58:45,32.0
01:58:50,31.5
01:58:55,30.8
01:59:00,31.6
01:59:05,33.1
01:59:10,33.6
01:59:15,37.3
01:59:20,31.3
01:59:25,32.6
01:59:30,31.0
01:59:35,31.5
01:59:40,32.8
01:59:45,29.1
01:59:50,28.7
01:59:55,34.8
02:00:00,34.8
02:00:05,32.9
02:00:10,30.6
02:00:15,33.4
02:00:20,30.4
02:00:25,31.7
02:00:30,32.8
02:00:35,29.4
02:00:40,31.4
02:00:45,30.5
02:00:50,31.2
02:00:55,33.2
02:01:00,34.7
02:01:05,34.5
02:01:10,31.6
02:01:15,33.3
02:01:20,46.7
02:01:25,30.0
02:01:30,25.2
02:01:35,31.0
02:01:40,28.5
02:01:45,30.7
02:01:50,30.2
02:01:55,36.8
02:02:00,34.1
02:02:05,31.0
02:02:10,34.9
02:02:15,33.1
02:02:20,31.1
02:02:25,31.7
02:02:30,35.0
02:02:35,34.2
02:02:40,32.8
02:02:45,29.3
02:02:50,35.9
02:02:55,31.9
02:03:00,32.4
02:03:05,29.3
02:03:10,31.4
02:03:15,30.2
02:03:20,35.6
02:03:25,31.2
02:03:30,30.5
02:03:35,30.2
02:03:40,27.8
02:03:45,37.4
02:03:50,37.4
02:03:55,35.1
02:04:00,34.3
02:04:05,34.1
02:04:10,26.5
02:04:15,33.6
02:04:20,35.4
02:04:25,36.0
02:04:30,31.2
02:04:35,30.7
02:04:40,30.3
02:04:45,36.9
02:04:50,33.7
02:04:55,33.1
02:05:00,31.9
02:05:05,28.5
02:05:10,31.9
02:05:15,36.5
02:05:20,33.2
02:05:25,33.2
02:05:30,32.4
02:05:35,33.6
02:05:40,31.8
02:05:45,33.3
02:05:50,33.2
02:05:55,31.6
02:06:00,36.3
02:06:05,32.3
02:06:10,32.5
02:06:15,31.3
02:06:20,33.3
02:06:25,33.3
02:06:30,32.4
02:06:35,34.9
02:06:40,31.8
02:06:45,31.9
02:06:50,32.8
02:06:55,34.6
02:07:00,33.4
02:07:05,32.7
02:07:10,29.2
02:07:15,30.2
02:07:20,32.1
02:07:25,30.6
02:07:30,32.0
02:07:35,33.7
02:07:40,33.1
02:07:45,31.8
02:07:50,30.2
02:07:55,30.6
02:08:00,31.5
02:08:05,32.3
02:08:10,32.3
02:08:15,32.7
02:08:20,32.7
02:08:25,29.5
02:08:30,36.6
02:08:35,31.0
02:08:40,35.0
02:08:45,34.3
02:08:50,26.9
02:08:55,34.3
02:09:00,31.1
02:09:05,31.9
02:09:10,32.3
02:09:15,32.2
02:09:20,36.8
02:09:25,32.5
02:09:30,30.6
02:09:35,29.0
02:09:40,36.8
02:09:45,34.8
02:09:50,33.0
02:09:55,34.1
02:10:00,33.5
02:10:05,34.2
02:10:10,27.8
02:10:15,32.6
02:10:20,31.1
02:10:25,31.4
02:10:30,29.5
02:10:35,31.0
02:10:40,31.3
02:10:45,30.7
02:10:50,30.6
02:10:55,32.7
02:11:00,31.4
02:11:05,30.0
02:11:10,31.9
02:11:15,32.3
02:11:20,29.4
02:11:25,32.4
02:11:30,35.7
02:11:35,34.5
02:11:40,36.3
02:11:45,35.5
02:11:50,31.5
02:11:55,33.9
02:12:00,31.2
02:12:05,30.9
02:12:10,35.0
02:12:15,33.9
02:12:20,31.3
02:12:25,35.2
02:12:30,32.8
02:12:35,31.7
02:12:40,31.0
02:12:45,30.6
02:12:50,28.3
02:12:55,29.9
02:13:00,47.1
02:13:05,34.4
02:13:10,30.4
02:13:15,30.9
02:13:20,31.4
02:13:25,27.9
02:13:30,33.9
02:13:35,28.5
02:13:40,32.8
02:13:45,33.9
02:13:50,26.5
02:13:55,34.2
02:14:00,33.5
02:14:05,31.4
02:14:10,34.0
02:14:15,29.8
02:14:20,32.8
02:14:25,30.7
02:14:30,35.8
02:14:35,32.0
02:14:40,33.1
02:14:45,36.2
02:14:50,31.3
02:14:55,30.5
02:15:00,33.9
02:15:05,33.6
02:15:10,29.8
02:15:15,35.9
02:15:20,29.9
02:15:25,30.1
02:15:30,32.7
02:15:35,29.3
02:15:40,32.3
02:15:45,34.0
02:15:50,37.1
02:15:55,33.1
02:16:00,32.0
02:16:05,31.4
02:16:10,33.8
02:16:15,31.0
02:16:20,34.4
02:16:25,33.1
02:16:30,31.3
02:16:35,29.7
02:16:40,33.7
02:16:45,35.5
02:16:50,35.8
02:16:55,32.0
02:17:00,30.0
02:17:05,36.5
02:17:10,32.4
02:17:15,29.9
02:17:20,30.5
02:17:25,33.5
02:17:30,30.2
02:17:35,32.7
02:17:40,29.9
02:17:45,32.3
02:17:50,28.6
02:17:55,33.3
02:18:00,25.0
02:18:05,33.6
02:18:10,27.2
02:18:15,30.7
02:18:20,34.9
02:18:25,30.2
02:18:30,32.7
02:18:35,32.1
02:18:40,34.6
02:18:45,34.0
02:18:50,32.8
02:18:55,31.2
02:19:00,29.2
02:19:05,32.6
02:19:10,29.1
02:19:15,34.5
02:19:20,31.8
02:19:25,31.7
02:19:30,35.2
02:19:35,31.3
02:19:40,29.8
02:19:45,36.1
02:19:50,35.1
02:19:55,30.0
02:20:00,33.4
02:20:05,47.8
02:20:10,33.1
02:20:15,34.3
02:20:20,29.4
02:20:25,33.2
02:20:30,29.2
02:20:35,32.2
02:20:40,35.9
02:20:45,32.7
02:20:50,36.6
02:20:55,35.4
02:21:00,35.9
02:21:05,32.8
02:21:10,34.0
02:21:15,33.8
02:21:20,32.3
02:21:25,34.8
02:21:30,28.5
02:21:35,33.4
02:21:40,31.5
02:21:45,33.1
02:21:50,32.0
02:21:55,31.4
02:22:00,31.7
02:22:05,32.8
02:22:10,30.8
02:22:15,34.0
02:22:20,30.2
02:22:25,31.5
02:22:30,33.3
02:22:35,34.8
02:22:40,28.8
02:22:45,33.2
02:22:50,30.0
02:22:55,31.5
02:23:00,33.9
02:23:05,32.0
02:23:10,37.4
02:23:15,31.8
02:23:20,29.0
02:23:25,32.5
02:23:30,32.9
02:23:35,34.7
02:23:40,34.2
02:23:45,30.0
02:23:50,34.2
02:23:55,32.4
02:24:00,30.9
02:24:05,29.9
02:24:10,34.3
02:24:15,32.0
02:24:20,31.8
02:24:25,49.3
02:24:30,27.4
02:24:35,33.3
02:24:40,32.6
02:24:45,33.4
02:24:50,31.2
02:24:55,33.3
02:25:00,35.1
02:25:05,34.0
02:25:10,32.1
02:25:15,32.4
02:25:20,34.3
02:25:25,36.1
02:25:30,32.8
02:25:35,30.6
02:25:40,33.7
02:25:45,32.6
02:25:50,30.6
02:25:55,35.2
02:26:00,33.8
02:26:05,30.1
02:26:10,32.6
02:26:15,32.7
02:26:20,34.4
02:26:25,36.1
02:26:30,31.2
02:26:35,30.7
02:26:40,48.8
02:26:45,32.9
02:26:50,31.0
02:26:55,31.9
02:27:00,34.4
02:27:05,31.6
02:27:10,31.9
02:27:15,36.1
02:27:20,28.9
02:27:25,33.5
02:27:30,35.8
02:27:35,32.9
02:27:40,30.6
02:27:45,32.8
02:27:50,32.6
02:27:55,35.2
02:28:00,33.0
02:28:05,30.8
02:28:10,35.4
02:28:15,29.2
02:28:20,28.4
02:28:25,37.1
02:28:30,30.8
02:28:35,34.6
02:28:40,32.9
02:28:45,33.6
02:28:50,34.8
02:28:55,35.6
02:29:00,30.4
02:29:05,32.4
02:29:10,31.8
02:29:15,36.0
02:29:20,29.9
02:29:25,34.4
02:29:30,30.1
02:29:35,33.2
02:29:40,33.8
02:29:45,49.0
02:29:50,32.1
02:29:55,29.8
02:30:00,32.9
02:30:05,29.2
02:30:10,29.6
02:30:15,31.5
02:30:20,35.7
02:30:25,35.7
02:30:30,34.9
02:30:35,32.2
02:30:40,31.2
02:30:45,37.0
02:30:50,31.8
02:30:55,28.9
02:31:00,32.5
02:31:05,36.7
02:31:10,35.5
02:31:15,34.3
02:31:20,35.1
02:31:25,27.5
02:31:30,31.2
02:31:35,30.8
02:31:40,30.1
02:31:45,48.1
02:31:50,35.2
02:31:55,33.1
02:32:00,36.8
02:32:05,33.3
02:32:10,30.7
02:32:15,36.7
02:32:20,35.7
02:32:25,30.7
02:32:30,54.1
02:32:35,32.2
02:32:40,32.4
02:32:45,31.6
02:32:50,35.1
02:32:55,30.5
02:33:00,33.5
02:33:05,31.6
02:33:10,30.1
02:33:15,33.4
02:33:20,34.6
02:33:25,33.7
02:33:30,31.8
02:33:35,30.4
02:33:40,28.4
02:33:45,33.7
02:33:50,34.2
02:33:55,32.4
02:34:00,32.8
02:34:05,32.1
02:34:10,35.5
02:34:15,31.2
02:34:20,34.4
02:34:25,31.6
02:34:30,33.6
02:34:35,32.1
02:34:40,33.4
02:34:45,32.7
02:34:50,30.2
02:34:55,36.8
02:35:00,28.0
02:35:05,33.0
02:35:10,35.3
02:35:15,30.9
02:35:20,35.5
02:35:25,30.6
02:35:30,30.7
02:35:35,28.4
02:35:40,31.2
02:35:45,38.4
02:35:50,34.8
02:35:55,30.7
02:36:00,35.0
02:36:05,31.9
02:36:10,34.6
02:36:15,33.2
02:36:20,27.9
02:36:25,26.5
02:36:30,30.3
02:36:35,32.1
02:36:40,34.7
02:36:45,28.6
02:36:50,35.9
02:36:55,33.8
02:37:00,29.7
02:37:05,34.0
02:37:10,31.3
02:37:15,30.4
02:37:20,32.4
02:37:25,34.6
02:37:30,32.3
02:37:35,32.5
02:37:40,33.6
02:37:45,32.2
02:37:50,29.8
02:37:55,31.2
02:38:00,31.4
02:38:05,32.7
02:38:10,31.3
02:38:15,30.7
02:38:20,31.9
02:38:25,32.3
02:38:30,31.2
02:38:35,30.7
02:38:40,29.9
02:38:45,29.7
02:38:50,27.6
02:38:55,29.9
02:39:00,30.7
02:39:05,34.7
02:39:10,32.0
02:39:15,36.0
02:39:20,31.8
02:39:25,35.9
02:39:30,30.6
02:39:35,30.9
02:39:40,32.8
02:39:45,29.4
02:39:50,33.7
02:39:55,34.2
02:40:00,34.5
02:40:05,33.2
02:40:10,33.0
02:40:15,32.6
02:40:20,32.6
02:40:25,35.4
02:40:30,37.4
02:40:35,30.0
02:40:40,31.6
02:40:45,33.7
02:40:50,32.1
02:40:55,31.4
02:41:00,33.2
02:41:05,35.3
02:41:10,34.2
02:41:15,31.7
02:41:20,30.1
02:41:25,33.8
02:41:30,35.2
02:41:35,29.6
02:41:40,29.1
02:41:45,32.5
02:41:50,31.6
02:41:55,34.9
02:42:00,33.7
02:42:05,30.1
02:42:10,32.2
02:42:15,36.5
02:42:20,37.0
02:42:25,32.5
02:42:30,33.0
02:42:35,37.3
02:42:40,33.1
02:42:45,30.8
02:42:50,33.2
02:42:55,30.2
02:43:00,34.8
02:43:05,29.3
02:43:10,29.1
02:43:15,45.1
02:43:20,30.7
02:43:25,32.4
02:43:30,28.6
02:43:35,36.6
02:43:40,32.7
02:43:45,31.7
02:43:50,31.2
02:43:55,31.5
02:44:00,31.8
02:44:05,33.1
02:44:10,35.1
02:44:15,33.9
02:44:20,31.7
02:44:25,28.7
02:44:30,32.4
02:44:35,32.3
02:44:40,53.3
02:44:45,33.3
02:44:50,30.9
02:44:55,32.5
02:45:00,32.2
02:45:05,57.5
02:45:10,34.3
02:45:15,35.0
02:45:20,30.3
02:45:25,27.6
02:45:30,30.4
02:45:35,32.6
02:45:40,32.7
02:45:45,35.0
02:45:50,33.2
02:45:55,33.0
02:46:00,32.3
02:46:05,27.5
02:46:10,30.1
02:46:15,30.0
02:46:20,34.4
02:46:25,31.0
02:46:30,31.7
02:46:35,30.7
02:46:40,28.8
02:46:45,33.7
02:46:50,36.9
02:46:55,34.6
02:47:00,34.4
02:47:05,34.8
02:47:10,36.9
02:47:15,30.1
02:47:20,31.0
02:47:25,32.6
02:47:30,30.5
02:47:35,32.4
02:47:40,29.1
02:47:45,35.4
02:47:50,33.3
02:47:55,32.7
02:48:00,35.1
02:48:05,32.4
02:48:10,32.6
02:48:15,32.2
02:48:20,35.0
02:48:25,32.8
02:48:30,36.7
02:48:35,30.5
02:48:40,34.3
02:48:45,34.6
02:48:50,31.0
02:48:55,31.9
02:49:00,34.4
02:49:05,29.7
02:49:10,34.8
02:49:15,34.2
02:49:20,35.5
02:49:25,33.8
02:49:30,35.1
02:49:35,28.8
02:49:40,31.2
02:49:45,34.6
02:49:50,34.1
02:49:55,33.1
02:50:00,32.6
02:50:05,35.3
02:50:10,30.4
02:50:15,31.6
02:50:20,36.9
02:50:25,31.6
02:50:30,30.0
02:50:35,33.5
02:50:40,30.9
02:50:45,46.6
02:50:50,33.1
02:50:55,33.5
02:51:00,31.9
02:51:05,32.2
02:51:10,34.1
02:51:15,32.7
02:51:20,32.0
02:51:25,34.0
02:51:30,31.3
02:51:35,34.5
02:51:40,31.6
02:51:45,32.9
02:51:50,33.2
02:51:55,32.4
02:52:00,34.7
02:52:05,30.1
02:52:10,33.7
02:52:15,34.2
02:52:20,29.7
02:52:25,33.7
02:52:30,32.8
02:52:35,36.0
02:52:40,33.4
02:52:45,30.0
02:52:50,32.4
02:52:55,30.3
02:53:00,33.3
02:53:05,35.2
02:53:10,32.5
02:53:15,33.5
02:53:20,34.0
02:53:25,33.2
02:53:30,32.4
02:53:35,31.7
02:53:40,29.4
02:53:45,31.5
02:53:50,34.2
02:53:55,32.7
02:54:00,31.9
02:54:05,34.4
02:54:10,30.5
02:54:15,31.8
02:54:20,35.8
02:54:25,34.3
02:54:30,34.0
02:54:35,31.3
02:54:40,34.1
02:54:45,36.7
02:54:50,32.9
02:54:55,31.9
02:55:00,31.1
02:55:05,33.6
02:55:10,31.1
02:55:15,34.4
02:55:20,32.8
02:55:25,35.6
02:55:30,35.9
02:55:35,33.8
02:55:40,31.0
02:55:45,26.8
02:55:50,34.2
02:55:55,29.7
02:56:00,33.3
02:56:05,32.8
02:56:10,30.5
02:56:15,34.5
02:56:20,34.9
02:56:25,33.8
02:56:30,32.1
02:56:35,32.1
02:56:40,33.1
02:56:45,32.2
02:56:50,32.4
02:56:55,40.3
02:57:00,28.9
02:57:05,35.8
02:57:10,37.4
02:57:15,31.7
02:57:20,30.7
02:57:25,30.8
02:57:30,35.7
02:57:35,35.3
02:57:40,33.6
02:57:45,36.0
02:57:50,34.6
02:57:55,31.4
02:58:00,35.3
02:58:05,32.2
02:58:10,26.5
02:58:15,32.3
02:58:20,30.4
02:58:25,32.0
02:58:30,32.5
02:58:35,30.2
02:58:40,31.0
02:58:45,35.1
02:58:50,34.7
02:58:55,32.4
02:59:00,32.4
02:59:05,31.2
02:59:10,32.7
02:59:15,35.6
02:59:20,33.8
02:59:25,31.8
02:59:30,32.0
02:59:35,28.7
02:59:40,32.7
02:59:45,32.0
02:59:50,34.8
02:59:55,29.0
03:00:00,31.5
03:00:05,31.6
03:00:10,32.4
03:00:15,31.4
03:00:20,35.7
03:00:25,30.9
03:00:30,31.0
03:00:35,31.0
03:00:40,28.3
03:00:45,32.9
03:00:50,35.3
03:00:55,31.6
03:01:00,33.0
03:01:05,31.8
03:01:10,30.9
03:01:15,31.3
03:01:20,31.8
03:01:25,33.3
03:01:30,33.9
03:01:35,32.3
03:01:40,31.5
03:01:45,32.7
03:01:50,32.8
03:01:55,32.3
03:02:00,32.6
03:02:05,31.5
03:02:10,28.8
03:02:15,32.4
03:02:20,33.4
03:02:25,31.4
03:02:30,33.8
03:02:35,33.1
03:02:40,30.3
03:02:45,35.4
03:02:50,34.1
03:02:55,29.5
03:03:00,31.1
03:03:05,32.2
03:03:10,31.7
03:03:15,28.6
03:03:20,31.8
03:03:25,31.0
03:03:30,33.9
03:03:35,34.0
03:03:40,33.4
03:03:45,35.3
03:03:50,31.6
03:03:55,33.2
03:04:00,44.8
03:04:05,32.3
03:04:10,32.3
03:04:15,30.8
03:04:20,34.9
03:04:25,33.0
03:04:30,34.2
03:04:35,32.2
03:04:40,28.3
03:04:45,31.8
03:04:50,32.1
03:04:55,28.4
03:05:00,31.2
03:05:05,35.0
03:05:10,32.0
03:05:15,31.8
03:05:20,36.1
03:05:25,29.6
03:05:30,35.5
03:05:35,33.8
03:05:40,29.2
03:05:45,32.2
03:05:50,29.3
03:05:55,27.9
03:06:00,37.4
03:06:05,33.1
03:06:10,33.3
03:06:15,26.6
03:06:20,34.1
03:06:25,31.5
03:06:30,31.7
03:06:35,38.3
03:06:40,29.1
03:06:45,34.9
03:06:50,28.6
03:06:55,32.1
03:07:00,36.9
03:07:05,30.6
03:07:10,35.2
03:07:15,37.7
03:07:20,34.0
03:07:25,34.4
03:07:30,33.7
03:07:35,32.6
03:07:40,36.4
03:07:45,29.8
03:07:50,33.7
03:07:55,29.6
03:08:00,29.7
03:08:05,33.5
03:08:10,30.7
03:08:15,35.7
03:08:20,29.6
03:08:25,30.8
03:08:30,31.8
03:08:35,39.5
03:08:40,32.1
03:08:45,29.1
03:08:50,35.6
03:08:55,29.1
03:09:00,29.5
03:09:05,32.8
03:09:10,33.3
03:09:15,34.0
03:09:20,31.3
03:09:25,33.5
03:09:30,31.8
03:09:35,35.6
03:09:40,32.9
03:09:45,36.5
03:09:50,35.8
03:09:55,33.2
03:10:00,34.0
03:10:05,29.7
03:10:10,38.3
03:10:15,30.7
03:10:20,33.5
03:10:25,33.6
03:10:30,32.2
03:10:35,35.9
03:10:40,31.4
03:10:45,32.8
03:10:50,33.9
03:10:55,32.7
03:11:00,32.1
03:11:05,34.7
03:11:10,28.4
03:11:15,36.0
03:11:20,28.8
03:11:25,32.1
03:11:30,31.6
03:11:35,33.2
03:11:40,34.6
03:11:45,33.0
03:11:50,35.2
03:11:55,33.5
03:12:00,32.3
03:12:05,31.1
03:12:10,32.3
03:12:15,32.1
03:12:20,31.1
03:12:25,33.7
03:12:30,35.2
03:12:35,33.6
03:12:40,31.9
03:12:45,32.4
03:12:50,32.0
03:12:55,29.8
03:13:00,33.0
03:13:05,32.1
03:13:10,32.4
03:13:15,33.5
03:13:20,34.0
03:13:25,34.2
03:13:30,30.5
03:13:35,37.0
03:13:40,31.5
03:13:45,32.3
03:13:50,34.7
03:13:55,30.2
03:14:00,35.0
03:14:05,38.1
03:14:10,29.5
03:14:15,31.3
03:14:20,36.8
03:14:25,34.0
03:14:30,33.1
03:14:35,31.7
03:14:40,31.4
03:14:45,32.8
03:14:50,31.7
03:14:55,31.5
03:15:00,32.4
03:15:05,30.3
03:15:10,34.7
03:15:15,31.1
03:15:20,33.8
03:15:25,33.5
03:15:30,30.6
03:15:35,32.1
03:15:40,32.9
03:15:45,32.0
03:15:50,30.1
03:15:55,30.7
03:16:00,31.8
03:16:05,31.7
03:16:10,32.1
03:16:15,31.5
03:16:20,31.2
03:16:25,32.7
03:16:30,33.6
03:16:35,35.1
03:16:40,34.5
03:16:45,30.8
03:16:50,33.5
03:16:55,34.3
03:17:00,30.5
03:17:05,30.6
03:17:10,30.4
03:17:15,31.9
03:17:20,31.6
03:17:25,33.8
03:17:30,32.0
03:17:35,32.7
03:17:40,32.3
03:17:45,33.9
03:17:50,32.9
03:17:55,31.0
03:18:00,36.1
03:18:05,32.2
03:18:10,29.6
03:18:15,32.1
03:18:20,34.1
03:18:25,31.0
03:18:30,30.9
03:18:35,30.9
03:18:40,32.2
03:18:45,33.0
03:18:50,32.4
03:18:55,30.4
03:19:00,30.8
03:19:05,33.0
03:19:10,30.7
03:19:15,31.6
03:19:20,33.7
03:19:25,32.0
03:19:30,32.8
03:19:35,37.0
03:19:40,29.2
03:19:45,34.0
03:19:50,30.1
03:19:55,34.9
03:20:00,32.0
03:20:05,31.5
03:20:10,32.4
03:20:15,34.2
03:20:20,36.0
03:20:25,31.0
03:20:30,29.4
03:20:35,33.6
03:20:40,30.2
03:20:45,33.3
03:20:50,34.4
03:20:55,38.8
03:21:00,33.1
03:21:05,36.6
03:21:10,32.0
03:21:15,27.5
03:21:20,33.1
03:21:25,27.6
03:21:30,32.2
03:21:35,35.6
03:21:40,31.3
03:21:45,32.4
03:21:50,29.4
03:21:55,49.9
03:22:00,29.4
03:22:05,33.7
03:22:10,31.4
03:22:15,33.8
03:22:20,34.8
03:22:25,33.9
03:22:30,35.0
03:22:35,30.8
03:22:40,28.4
03:22:45,33.5
03:22:50,36.9
03:22:55,32.8
03:23:00,32.7
03:23:05,30.7
03:23:10,31.2
03:23:15,37.3
03:23:20,34.5
03:23:25,33.2
03:23:30,29.4
03:23:35,37.0
03:23:40,35.3
03:23:45,31.9
03:23:50,30.8
03:23:55,34.6
03:24:00,31.9
03:24:05,31.6
03:24:10,33.0
03:24:15,32.2
03:24:20,34.5
03:24:25,32.5
03:24:30,33.7
03:24:35,35.7
03:24:40,31.8
03:24:45,33.7
03:24:50,30.6
03:24:55,34.6
03:25:00,34.7
03:25:05,35.6
03:25:10,31.4
03:25:15,33.5
03:25:20,33.5
03:25:25,37.0
03:25:30,33.7
03:25:35,33.0
03:25:40,35.1
03:25:45,37.2
03:25:50,30.1
03:25:55,34.9
03:26:00,32.4
03:26:05,27.3
03:26:10,31.5
03:26:15,34.5
03:26:20,33.3
03:26:25,35.7
03:26:30,29.0
03:26:35,31.7
03:26:40,32.3
03:26:45,33.2
03:26:50,28.3
03:26:55,29.8
03:27:00,33.3
03:27:05,36.3
03:27:10,31.4
03:27:15,32.5
03:27:20,29.2
03:27:25,33.6
03:27:30,34.6
03:27:35,27.8
03:27:40,34.4
03:27:45,31.8
03:27:50,30.0
03:27:55,33.6
03:28:00,32.4
03:28:05,33.4
03:28:10,30.1
03:28:15,29.2
03:28:20,31.9
03:28:25,31.0
03:28:30,32.6
03:28:35,32.1
03:28:40,33.3
03:28:45,32.6
03:28:50,29.9
03:28:55,54.1
03:29:00,29.4
03:29:05,34.5
03:29:10,35.2
03:29:15,35.1
03:29:20,33.5
03:29:25,52.3
03:29:30,30.8
03:29:35,34.2
03:29:40,34.0
03:29:45,34.1
03:29:50,33.0
03:29:55,31.3
03:30:00,32.5
03:30:05,37.8
03:30:10,31.5
03:30:15,31.7
03:30:20,34.0
03:30:25,31.6
03:30:30,35.8
03:30:35,35.7
03:30:40,33.7
03:30:45,33.6
03:30:50,32.8
03:30:55,31.2
03:31:00,32.2
03:31:05,33.0
03:31:10,33.3
03:31:15,30.1
03:31:20,29.8
03:31:25,44.0
03:31:30,36.0
03:31:35,32.7
03:31:40,31.8
03:31:45,29.5
03:31:50,31.3
03:31:55,28.9
03:32:00,33.3
03:32:05,33.2
03:32:10,32.4
03:32:15,30.0
03:32:20,36.3
03:32:25,32.2
03:32:30,33.0
03:32:35,33.0
03:32:40,37.7
03:32:45,31.2
03:32:50,31.1
03:32:55,34.6
03:33:00,34.2
03:33:05,35.5
03:33:10,31.5
03:33:15,33.5
03:33:20,34.1
03:33:25,34.8
03:33:30,32.7
03:33:35,32.0
03:33:40,32.7
03:33:45,33.8
03:33:50,32.1
03:33:55,33.2
03:34:00,33.1
03:34:05,32.9
03:34:10,31.3
03:34:15,32.8
03:34:20,31.6
03:34:25,28.6
03:34:30,32.1
03:34:35,27.8
03:34:40,31.5
03:34:45,29.2
03:34:50,29.3
03:34:55,33.6
03:35:00,32.4
03:35:05,31.2
03:35:10,34.6
03:35:15,38.7
03:35:20,31.3
03:35:25,32.8
03:35:30,32.6
03:35:35,34.5
03:35:40,33.6
03:35:45,33.1
03:35:50,32.8
03:35:55,31.1
03:36:00,31.4
03:36:05,37.0
03:36:10,31.3
03:36:15,34.5
03:36:20,33.1
03:36:25,31.5
03:36:30,36.0
03:36:35,32.4
03:36:40,36.7
03:36:45,31.6
03:36:50,34.6
03:36:55,32.6
03:37:00,33.2
03:37:05,34.0
03:37:10,31.4
03:37:15,32.1
03:37:20,32.5
03:37:25,33.3
03:37:30,32.4
03:37:35,31.3
03:37:40,34.2
03:37:45,29.0
03:37:50,36.4
03:37:55,31.6
03:38:00,31.4
