시간,dB
01:26:30,33.8
01:26:35,32.1
01:26:40,33.1
01:26:45,34.4
01:26:50,34.3
01:26:55,35.4
01:27:00,31.3
01:27:05,31.5
01:27:10,32.3
01:27:15,33.7
01:27:20,34.1
01:27:25,32.5
01:27:30,31.7
01:27:35,32.6
01:27:40,30.5
01:27:45,27.2
01:27:50,28.2
01:27:55,33.9
01:28:00,32.0
01:28:05,32.6
01:28:10,33.8
01:28:15,36.1
01:28:20,36.0
01:28:25,31.6
01:28:30,29.8
01:28:35,32.1
01:28:40,31.4
01:28:45,33.4
01:28:50,33.1
01:28:55,32.3
01:29:00,33.5
01:29:05,34.2
01:29:10,28.8
01:29:15,26.6
01:29:20,32.4
01:29:25,32.8
01:29:30,31.1
01:29:35,31.1
01:29:40,32.7
01:29:45,32.6
01:29:50,31.5
01:29:55,34.1
01:30:00,34.7
01:30:05,28.8
01:30:10,35.3
01:30:15,30.4
01:30:20,30.3
01:30:25,28.8
01:30:30,33.5
01:30:35,29.7
01:30:40,32.9
01:30:45,30.8
01:30:50,26.9
01:30:55,34.0
01:31:00,31.3
01:31:05,28.6
01:31:10,35.0
01:31:15,36.4
01:31:20,30.2
01:31:25,33.8
01:31:30,34.7
01:31:35,31.8
01:31:40,29.8
01:31:45,33.8
01:31:50,35.7
01:31:55,33.8
01:32:00,31.5
01:32:05,32.4
01:32:10,32.2
01:32:15,32.1
01:32:20,30.7
01:32:25,31.1
01:32:30,33.6
01:32:35,33.8
01:32:40,30.8
01:32:45,35.1
01:32:50,27.3
01:32:55,31.9
01:33:00,30.4
01:33:05,33.4
01:33:10,35.2
01:33:15,29.7
01:33:20,27.4
01:33:25,26.6
01:33:30,32.4
01:33:35,30.2
01:33:40,29.8
01:33:45,30.7
01:33:50,28.7
01:33:55,33.1
01:34:00,31.3
01:34:05,32.7
01:34:10,30.8
01:34:15,34.2
01:34:20,35.1
01:34:25,33.6
01:34:30,31.8
01:34:35,31.3
01:34:40,31.7
01:34:45,32.6
01:34:50,33.6
01:34:55,37.0
01:35:00,31.4
01:35:05,34.9
01:35:10,31.1
01:35:15,30.1
01:35:20,34.8
01:35:25,33.0
01:35:30,32.2
01:35:35,36.2
01:35:40,29.5
01:35:45,29.4
01:35:50,35.1
01:35:55,34.6
01:36:00,32.8
01:36:05,33.0
01:36:10,35.7
01:36:15,37.7
01:36:20,30.4
01:36:25,30.2
01:36:30,35.9
01:36:35,30.2
01:36:40,33.9
01:36:45,29.7
01:36:50,35.2
01:36:55,28.2
01:37:00,28.0
01:37:05,29.3
01:37:10,29.9
01:37:15,34.4
01:37:20,28.9
01:37:25,29.2
01:37:30,31.0
01:37:35,29.1
01:37:40,29.6
01:37:45,32.9
01:37:50,33.4
01:37:55,30.6
01:38:00,32.9
01:38:05,31.2
01:38:10,33.2
01:38:15,30.2
01:38:20,29.9
01:38:25,30.5
01:38:30,29.8
01:38:35,34.0
01:38:40,32.6
01:38:45,30.0
01:38:50,33.6
01:38:55,32.2
01:39:00,30.8
01:39:05,32.5
01:39:10,34.2
01:39:15,34.4
01:39:20,31.3
01:39:25,32.5
01:39:30,34.2
01:39:35,30.2
01:39:40,30.4
01:39:45,31.4
01:39:50,31.4
01:39:55,34.2
01:40:00,30.3
01:40:05,28.8
01:40:10,33.6
01:40:15,35.6
01:40:20,29.6
01:40:25,33.4
01:40:30,31.4
01:40:35,31.1
01:40:40,30.4
01:40:45,31.8
01:40:50,30.0
01:40:55,34.6
01:41:00,30.6
01:41:05,32.8
01:41:10,33.7
01:41:15,33.1
01:41:20,31.5
01:41:25,32.7
01:41:30,34.7
01:41:35,32.8
01:41:40,32.9
01:41:45,31.8
01:41:50,31.8
01:41:55,30.8
01:42:00,30.6
01:42:05,30.5
01:42:10,33.6
01:42:15,32.4
01:42:20,33.2
01:42:25,29.0
01:42:30,34.7
01:42:35,27.4
01:42:40,34.3
01:42:45,30.1
01:42:50,33.2
01:42:55,31.6
01:43:00,28.0
01:43:05,31.1
01:43:10,31.7
01:43:15,33.1
01:43:20,35.4
01:43:25,29.7
01:43:30,28.9
01:43:35,29.3
01:43:40,30.7
01:43:45,29.4
01:43:50,31.0
01:43:55,32.2
01:44:00,32.3
01:44:05,36.2
01:44:10,32.8
01:44:15,31.3
01:44:20,34.8
01:44:25,32.5
01:44:30,32.1
01:44:35,32.3
01:44:40,32.1
01:44:45,34.1
01:44:50,32.8
01:44:55,34.0
01:45:00,30.5
01:45:05,32.0
01:45:10,32.6
01:45:15,31.2
01:45:20,33.2
01:45:25,30.6
01:45:30,35.6
01:45:35,32.5
01:45:40,31.5
01:45:45,29.7
01:45:50,30.8
01:45:55,33.6
01:46:00,34.9
01:46:05,31.2
01:46:10,32.2
01:46:15,31.6
01:46:20,31.2
01:46:25,31.8
01:46:30,27.6
01:46:35,30.5
01:46:40,30.0
01:46:45,30.6
01:46:50,32.9
01:46:55,29.4
01:47:00,31.6
01:47:05,32.8
01:47:10,33.5
01:47:15,33.5
01:47:20,32.5
01:47:25,33.4
01:47:30,32.5
01:47:35,28.4
01:47:40,33.9
01:47:45,33.3
01:47:50,32.1
01:47:55,30.2
01:48:00,30.2
01:48:05,28.0
01:48:10,30.8
01:48:15,33.1
01:48:20,44.3
01:48:25,34.4
01:48:30,34.3
01:48:35,33.6
01:48:40,30.8
01:48:45,33.0
01:48:50,32.4
01:48:55,34.9
01:49:00,30.9
01:49:05,34.1
01:49:10,27.3
01:49:15,31.2
01:49:20,31.9
01:49:25,29.1
01:49:30,30.4
01:49:35,28.7
01:49:40,28.3
01:49:45,32.6
01:49:50,31.5
01:49:55,27.0
01:50:00,27.7
01:50:05,26.9
01:50:10,30.2
01:50:15,31.1
01:50:20,30.0
01:50:25,34.1
01:50:30,31.1
01:50:35,29.7
01:50:40,30.9
01:50:45,32.8
01:50:50,26.0
01:50:55,25.9
01:51:00,28.7
01:51:05,32.2
01:51:10,28.6
01:51:15,32.8
01:51:20,32.7
01:51:25,28.3
01:51:30,29.1
01:51:35,30.6
01:51:40,32.1
01:51:45,33.4
01:51:50,35.0
01:51:55,31.1
01:52:00,33.3
01:52:05,30.0
01:52:10,32.5
01:52:15,33.9
01:52:20,30.7
01:52:25,33.5
01:52:30,32.2
01:52:35,31.4
01:52:40,33.9
01:52:45,30.2
01:52:50,32.7
01:52:55,33.4
01:53:00,33.7
01:53:05,31.9
01:53:10,33.2
01:53:15,31.2
01:53:20,30.5
01:53:25,29.3
01:53:30,30.0
01:53:35,30.1
01:53:40,43.7
01:53:45,30.5
01:53:50,25.8
01:53:55,27.2
01:54:00,30.0
01:54:05,31.8
01:54:10,31.3
01:54:15,31.8
01:54:20,33.4
01:54:25,31.8
01:54:30,31.0
01:54:35,32.5
01:54:40,30.5
01:54:45,33.8
01:54:50,30.3
01:54:55,33.1
01:55:00,28.3
01:55:05,32.8
01:55:10,31.6
01:55:15,28.7
01:55:20,30.5
01:55:25,33.4
01:55:30,30.5
01:55:35,33.0
01:55:40,30.7
01:55:45,29.5
01:55:50,29.7
01:55:55,25.6
01:56:00,31.8
01:56:05,25.9
01:56:10,33.7
01:56:15,32.5
01:56:20,33.4
01:56:25,27.5
01:56:30,34.5
01:56:35,29.5
01:56:40,28.8
01:56:45,32.4
01:56:50,27.3
01:56:55,28.9
01:57:00,29.6
01:57:05,30.2
01:57:10,31.9
01:57:15,29.2
01:57:20,32.8
01:57:25,35.6
01:57:30,30.3
01:57:35,34.1
01:57:40,29.5
01:57:45,29.2
01:57:50,31.9
01:57:55,30.2
01:58:00,30.3
01:58:05,30.0
01:58:10,31.5
01:58:15,31.1
01:58:20,33.5
01:58:25,27.0
01:58:30,32.6
01:58:35,28.5
01:58:40,29.5
01:58:45,32.6
01:58:50,31.7
01:58:55,30.9
01:59:00,31.6
01:59:05,31.3
01:59:10,31.4
01:59:15,31.4
01:59:20,32.3
01:59:25,30.0
01:59:30,31.2
01:59:35,32.3
01:59:40,29.1
01:59:45,34.8
01:59:50,28.7
01:59:55,29.4
02:00:00,33.3
02:00:05,30.2
02:00:10,31.2
02:00:15,30.4
02:00:20,33.6
02:00:25,29.4
02:00:30,30.9
02:00:35,30.0
02:00:40,32.0
02:00:45,30.8
02:00:50,31.2
02:00:55,29.0
02:01:00,33.3
02:01:05,28.7
02:01:10,36.2
02:01:15,28.6
02:01:20,45.6
02:01:25,31.4
02:01:30,29.9
02:01:35,31.3
02:01:40,32.8
02:01:45,30.3
02:01:50,33.0
02:01:55,29.2
02:02:00,34.2
02:02:05,30.1
02:02:10,28.8
02:02:15,31.0
02:02:20,34.7
02:02:25,31.4
02:02:30,28.2
02:02:35,28.9
02:02:40,30.8
02:02:45,29.5
02:02:50,28.0
02:02:55,30.6
02:03:00,30.1
02:03:05,33.5
02:03:10,25.8
02:03:15,29.0
02:03:20,29.7
02:03:25,27.0
02:03:30,33.5
02:03:35,32.6
02:03:40,29.1
02:03:45,26.3
02:03:50,30.7
02:03:55,31.4
02:04:00,32.1
02:04:05,30.5
02:04:10,28.8
02:04:15,32.7
02:04:20,31.4
02:04:25,29.0
02:04:30,28.3
02:04:35,31.0
02:04:40,30.2
02:04:45,30.3
02:04:50,34.2
02:04:55,29.6
02:05:00,32.8
02:05:05,28.2
02:05:10,32.2
02:05:15,29.2
02:05:20,28.2
02:05:25,33.0
02:05:30,34.0
02:05:35,31.2
02:05:40,28.5
02:05:45,35.4
02:05:50,31.4
02:05:55,30.0
02:06:00,29.2
02:06:05,29.3
02:06:10,29.0
02:06:15,33.3
02:06:20,29.7
02:06:25,31.3
02:06:30,33.0
02:06:35,31.7
02:06:40,31.3
02:06:45,33.4
02:06:50,32.1
02:06:55,31.6
02:07:00,30.0
02:07:05,29.2
02:07:10,32.2
02:07:15,33.9
02:07:20,29.9
02:07:25,28.2
02:07:30,28.5
02:07:35,29.0
02:07:40,28.7
02:07:45,30.4
02:07:50,29.5
02:07:55,30.3
02:08:00,28.9
02:08:05,28.5
02:08:10,31.6
02:08:15,31.3
02:08:20,34.4
02:08:25,33.8
02:08:30,30.7
02:08:35,29.5
02:08:40,30.8
02:08:45,32.6
02:08:50,37.5
02:08:55,29.5
02:09:00,32.6
02:09:05,32.4
02:09:10,29.6
02:09:15,26.6
02:09:20,33.8
02:09:25,30.5
02:09:30,34.7
02:09:35,27.2
02:09:40,33.0
02:09:45,29.7
02:09:50,33.0
02:09:55,31.0
02:10:00,30.9
02:10:05,32.3
02:10:10,33.1
02:10:15,30.4
02:10:20,32.4
02:10:25,30.9
02:10:30,28.7
02:10:35,31.9
02:10:40,34.1
02:10:45,33.0
02:10:50,31.3
02:10:55,28.4
02:11:00,30.3
02:11:05,30.4
02:11:10,29.2
02:11:15,30.5
02:11:20,31.3
02:11:25,29.2
02:11:30,28.6
02:11:35,28.9
02:11:40,29.1
02:11:45,32.3
02:11:50,32.7
02:11:55,36.8
02:12:00,36.0
02:12:05,30.7
02:12:10,32.2
02:12:15,32.6
02:12:20,34.0
02:12:25,30.0
02:12:30,32.4
02:12:35,30.9
02:12:40,30.7
02:12:45,33.9
02:12:50,27.9
02:12:55,29.7
02:13:00,29.8
02:13:05,29.9
02:13:10,29.7
02:13:15,30.7
02:13:20,33.1
02:13:25,34.3
02:13:30,28.3
02:13:35,36.0
02:13:40,32.3
02:13:45,29.5
02:13:50,31.2
02:13:55,32.8
02:14:00,29.6
02:14:05,35.2
02:14:10,32.9
02:14:15,31.0
02:14:20,33.0
02:14:25,29.6
02:14:30,31.3
02:14:35,30.9
02:14:40,30.6
02:14:45,30.5
02:14:50,34.9
02:14:55,31.0
02:15:00,36.3
02:15:05,29.1
02:15:10,30.1
02:15:15,32.3
02:15:20,31.7
02:15:25,33.3
02:15:30,29.0
02:15:35,31.6
02:15:40,34.7
02:15:45,29.4
02:15:50,29.1
02:15:55,31.2
02:16:00,30.4
02:16:05,30.1
02:16:10,34.8
02:16:15,30.0
02:16:20,32.6
02:16:25,31.5
02:16:30,33.3
02:16:35,33.8
02:16:40,31.1
02:16:45,30.6
02:16:50,29.4
02:16:55,33.3
02:17:00,29.1
02:17:05,31.6
02:17:10,29.1
02:17:15,30.5
02:17:20,30.0
02:17:25,30.8
02:17:30,32.9
02:17:35,31.1
02:17:40,29.7
02:17:45,31.9
02:17:50,32.0
02:17:55,32.8
02:18:00,30.9
02:18:05,30.7
02:18:10,28.9
02:18:15,30.5
02:18:20,28.2
02:18:25,32.4
02:18:30,30.7
02:18:35,33.1
02:18:40,35.5
02:18:45,29.7
02:18:50,31.4
02:18:55,32.6
02:19:00,29.7
02:19:05,32.3
02:19:10,31.1
02:19:15,31.5
02:19:20,31.3
02:19:25,33.5
02:19:30,31.7
02:19:35,31.7
02:19:40,29.3
02:19:45,30.8
02:19:50,31.8
02:19:55,27.2
02:20:00,29.8
02:20:05,32.4
02:20:10,32.8
02:20:15,38.0
02:20:20,27.8
02:20:25,29.9
02:20:30,34.1
02:20:35,33.7
02:20:40,30.5
02:20:45,29.0
02:20:50,31.4
02:20:55,30.3
02:21:00,33.6
02:21:05,26.9
02:21:10,29.2
02:21:15,33.0
02:21:20,31.9
02:21:25,32.5
02:21:30,31.0
02:21:35,31.7
02:21:40,30.1
02:21:45,29.4
02:21:50,31.1
02:21:55,29.8
02:22:00,34.2
02:22:05,31.7
02:22:10,33.2
02:22:15,25.3
02:22:20,29.1
02:22:25,31.9
02:22:30,28.7
02:22:35,32.1
02:22:40,33.0
02:22:45,30.8
02:22:50,32.9
02:22:55,31.8
02:23:00,32.3
02:23:05,31.3
02:23:10,30.2
02:23:15,33.9
02:23:20,33.4
02:23:25,34.6
02:23:30,31.8
02:23:35,31.1
02:23:40,31.1
02:23:45,31.7
02:23:50,31.3
02:23:55,30.3
02:24:00,33.9
02:24:05,29.8
02:24:10,29.6
02:24:15,30.1
02:24:20,34.1
02:24:25,30.4
02:24:30,28.9
02:24:35,29.0
02:24:40,28.2
02:24:45,31.2
02:24:50,33.4
02:24:55,34.3
02:25:00,30.6
02:25:05,32.0
02:25:10,30.0
02:25:15,30.5
02:25:20,31.7
02:25:25,26.7
02:25:30,30.2
02:25:35,33.7
02:25:40,28.2
02:25:45,30.9
02:25:50,27.6
02:25:55,34.3
02:26:00,28.6
02:26:05,31.1
02:26:10,28.9
02:26:15,28.1
02:26:20,25.9
02:26:25,31.5
02:26:30,31.7
02:26:35,33.7
02:26:40,26.8
02:26:45,30.5
02:26:50,31.4
02:26:55,28.6
02:27:00,29.0
02:27:05,32.9
02:27:10,34.9
02:27:15,31.8
02:27:20,33.0
02:27:25,30.3
02:27:30,31.0
02:27:35,33.9
02:27:40,29.0
02:27:45,32.1
02:27:50,29.9
02:27:55,27.4
02:28:00,30.7
02:28:05,33.0
02:28:10,31.8
02:28:15,31.9
02:28:20,29.8
02:28:25,33.2
02:28:30,30.6
02:28:35,32.0
02:28:40,29.9
02:28:45,29.4
02:28:50,27.7
02:28:55,32.7
02:29:00,37.3
02:29:05,27.2
02:29:10,31.1
02:29:15,31.5
02:29:20,29.7
02:29:25,27.7
02:29:30,29.7
02:29:35,29.2
02:29:40,30.1
02:29:45,30.3
02:29:50,42.4
02:29:55,27.5
02:30:00,27.9
02:30:05,32.0
02:30:10,34.5
02:30:15,35.6
02:30:20,30.4
02:30:25,30.4
02:30:30,31.6
02:30:35,30.6
02:30:40,31.1
02:30:45,30.9
02:30:50,34.8
02:30:55,29.8
02:31:00,30.5
02:31:05,31.5
02:31:10,29.7
02:31:15,29.5
02:31:20,30.8
02:31:25,33.3
02:31:30,29.9
02:31:35,31.9
02:31:40,30.1
02:31:45,30.8
02:31:50,29.3
02:31:55,33.6
02:32:00,27.9
02:32:05,29.7
02:32:10,30.2
02:32:15,36.7
02:32:20,30.0
02:32:25,32.3
02:32:30,31.1
02:32:35,33.6
02:32:40,32.1
02:32:45,28.2
02:32:50,30.3
02:32:55,28.3
02:33:00,31.0
02:33:05,30.5
02:33:10,34.3
02:33:15,31.0
02:33:20,31.1
02:33:25,30.5
02:33:30,33.3
02:33:35,30.5
02:33:40,33.5
02:33:45,30.4
02:33:50,28.5
02:33:55,27.3
02:34:00,30.5
02:34:05,31.0
02:34:10,30.6
02:34:15,32.3
02:34:20,32.4
02:34:25,30.4
02:34:30,28.2
02:34:35,25.2
02:34:40,29.0
02:34:45,29.4
02:34:50,29.4
02:34:55,32.9
02:35:00,29.5
02:35:05,30.7
02:35:10,31.9
02:35:15,31.2
02:35:20,29.9
02:35:25,27.4
02:35:30,28.9
02:35:35,32.6
02:35:40,34.0
02:35:45,29.6
02:35:50,32.8
02:35:55,31.0
02:36:00,29.5
02:36:05,37.0
02:36:10,33.7
02:36:15,32.5
02:36:20,31.5
02:36:25,34.6
02:36:30,32.7
02:36:35,33.9
02:36:40,32.9
02:36:45,31.0
02:36:50,31.0
02:36:55,28.6
02:37:00,35.3
02:37:05,30.8
02:37:10,31.0
02:37:15,30.7
02:37:20,33.8
02:37:25,32.3
02:37:30,31.8
02:37:35,31.3
02:37:40,29.4
02:37:45,31.1
02:37:50,35.3
02:37:55,30.0
02:38:00,31.7
02:38:05,31.8
02:38:10,33.7
02:38:15,30.0
02:38:20,31.6
02:38:25,43.8
02:38:30,29.2
02:38:35,29.7
02:38:40,29.8
02:38:45,33.6
02:38:50,33.3
02:38:55,33.4
02:39:00,34.3
02:39:05,31.0
02:39:10,31.0
02:39:15,27.9
02:39:20,31.5
02:39:25,30.6
02:39:30,27.9
02:39:35,32.5
02:39:40,34.1
02:39:45,33.3
02:39:50,32.2
02:39:55,34.2
02:40:00,30.5
02:40:05,30.3
02:40:10,31.1
02:40:15,32.5
02:40:20,27.8
02:40:25,31.0
02:40:30,32.5
02:40:35,43.9
02:40:40,36.7
02:40:45,26.4
02:40:50,29.3
02:40:55,31.3
02:41:00,28.1
02:41:05,32.2
02:41:10,33.1
02:41:15,31.5
02:41:20,30.6
02:41:25,31.5
02:41:30,28.8
02:41:35,33.6
02:41:40,30.8
02:41:45,38.3
02:41:50,29.4
02:41:55,33.8
02:42:00,32.9
02:42:05,28.1
02:42:10,30.5
02:42:15,31.4
02:42:20,34.9
02:42:25,31.3
02:42:30,30.8
02:42:35,32.7
02:42:40,31.8
02:42:45,29.5
02:42:50,31.2
02:42:55,30.2
02:43:00,30.3
02:43:05,32.7
02:43:10,48.7
02:43:15,29.2
02:43:20,33.2
02:43:25,30.9
02:43:30,34.0
02:43:35,31.8
02:43:40,30.1
02:43:45,30.7
02:43:50,28.8
02:43:55,36.0
02:44:00,28.1
02:44:05,30.0
02:44:10,28.9
02:44:15,27.9
02:44:20,32.0
02:44:25,33.9
02:44:30,32.5
02:44:35,31.2
02:44:40,33.9
02:44:45,29.6
02:44:50,27.4
02:44:55,30.7
02:45:00,31.8
02:45:05,34.4
02:45:10,33.4
02:45:15,29.0
02:45:20,31.2
02:45:25,31.2
02:45:30,27.1
02:45:35,30.4
02:45:40,28.9
02:45:45,34.4
02:45:50,32.9
02:45:55,34.6
02:46:00,31.3
02:46:05,29.5
02:46:10,33.8
02:46:15,29.0
02:46:20,31.2
02:46:25,30.7
02:46:30,29.4
02:46:35,33.0
02:46:40,27.4
02:46:45,32.1
02:46:50,28.4
02:46:55,30.3
02:47:00,31.8
02:47:05,26.1
02:47:10,26.0
02:47:15,32.8
02:47:20,30.4
02:47:25,30.0
02:47:30,32.5
02:47:35,35.6
02:47:40,32.5
02:47:45,30.6
02:47:50,29.9
02:47:55,31.2
02:48:00,33.3
02:48:05,32.1
02:48:10,29.4
02:48:15,33.5
02:48:20,33.2
02:48:25,29.6
02:48:30,30.8
02:48:35,31.9
02:48:40,33.6
02:48:45,31.7
02:48:50,30.6
02:48:55,29.6
02:49:00,31.1
02:49:05,31.6
02:49:10,26.7
02:49:15,29.8
02:49:20,33.0
02:49:25,30.3
02:49:30,30.8
02:49:35,26.7
02:49:40,30.0
02:49:45,30.5
02:49:50,31.1
02:49:55,30.8
02:50:00,31.5
02:50:05,35.2
02:50:10,30.2
02:50:15,33.2
02:50:20,29.2
02:50:25,30.1
02:50:30,28.0
02:50:35,32.0
02:50:40,32.6
02:50:45,28.2
02:50:50,31.5
02:50:55,35.2
02:51:00,43.2
02:51:05,28.0
02:51:10,27.6
02:51:15,31.8
02:51:20,33.1
02:51:25,34.3
02:51:30,30.6
02:51:35,31.2
02:51:40,27.6
02:51:45,29.5
02:51:50,29.9
02:51:55,31.3
02:52:00,27.9
02:52:05,31.7
02:52:10,35.1
02:52:15,32.4
02:52:20,31.9
02:52:25,35.3
02:52:30,31.4
02:52:35,28.3
02:52:40,29.3
02:52:45,35.2
02:52:50,29.6
02:52:55,31.6
02:53:00,27.2
02:53:05,32.1
02:53:10,31.2
02:53:15,30.4
02:53:20,33.0
02:53:25,32.4
02:53:30,29.8
02:53:35,28.4
02:53:40,36.8
02:53:45,32.1
02:53:50,31.8
02:53:55,32.6
02:54:00,33.5
02:54:05,29.7
02:54:10,34.1
02:54:15,29.0
02:54:20,30.6
02:54:25,32.9
02:54:30,31.9
02:54:35,27.2
02:54:40,32.5
02:54:45,30.3
02:54:50,30.4
02:54:55,30.4
02:55:00,31.9
02:55:05,28.7
02:55:10,34.6
02:55:15,31.2
02:55:20,27.6
02:55:25,29.6
02:55:30,26.9
02:55:35,29.1
02:55:40,28.9
02:55:45,30.7
02:55:50,28.2
02:55:55,28.5
02:56:00,29.2
02:56:05,45.3
02:56:10,31.3
02:56:15,29.4
02:56:20,33.0
02:56:25,25.8
02:56:30,31.9
02:56:35,31.4
02:56:40,31.4
02:56:45,31.3
02:56:50,32.8
02:56:55,30.1
02:57:00,27.2
02:57:05,31.9
02:57:10,32.2
02:57:15,28.4
02:57:20,29.6
02:57:25,33.0
02:57:30,29.9
02:57:35,33.3
02:57:40,29.9
02:57:45,32.9
02:57:50,31.5
02:57:55,32.6
02:58:00,31.4
02:58:05,27.5
02:58:10,34.8
02:58:15,35.9
02:58:20,26.7
02:58:25,34.3
02:58:30,35.0
02:58:35,30.9
02:58:40,32.3
02:58:45,32.1
02:58:50,29.7
02:58:55,33.5
02:59:00,29.5
02:59:05,30.1
02:59:10,30.2
02:59:15,30.7
02:59:20,25.0
02:59:25,31.7
02:59:30,35.4
02:59:35,31.1
02:59:40,32.1
02:59:45,31.4
02:59:50,33.8
02:59:55,33.1
03:00:00,30.5
03:00:05,31.8
03:00:10,30.2
03:00:15,32.3
03:00:20,28.3
03:00:25,30.8
03:00:30,30.7
03:00:35,31.9
03:00:40,30.1
03:00:45,34.8
03:00:50,28.0
03:00:55,31.0
03:01:00,30.6
03:01:05,25.7
03:01:10,28.6
03:01:15,30.7
03:01:20,32.8
03:01:25,32.3
03:01:30,34.8
03:01:35,31.9
03:01:40,35.8
03:01:45,31.4
03:01:50,33.5
03:01:55,30.7
03:02:00,32.0
03:02:05,34.8
03:02:10,28.4
03:02:15,30.2
03:02:20,27.0
03:02:25,32.5
03:02:30,32.3
03:02:35,31.8
03:02:40,36.0
03:02:45,31.6
03:02:50,28.8
03:02:55,28.9
03:03:00,29.8
03:03:05,27.8
03:03:10,29.0
03:03:15,30.6
03:03:20,30.6
03:03:25,32.5
03:03:30,31.6
03:03:35,32.6
03:03:40,28.5
03:03:45,32.7
03:03:50,30.5
03:03:55,31.2
03:04:00,30.6
03:04:05,30.8
03:04:10,30.8
03:04:15,29.6
03:04:20,34.3
03:04:25,34.0
03:04:30,28.0
03:04:35,33.4
03:04:40,29.8
03:04:45,35.1
03:04:50,31.2
03:04:55,27.7
03:05:00,32.3
03:05:05,32.0
03:05:10,31.0
03:05:15,29.7
03:05:20,29.4
03:05:25,30.9
03:05:30,31.6
03:05:35,31.9
03:05:40,27.1
03:05:45,30.6
03:05:50,30.2
03:05:55,31.0
03:06:00,29.1
03:06:05,32.0
03:06:10,27.8
03:06:15,31.5
03:06:20,28.5
03:06:25,29.6
03:06:30,26.3
03:06:35,33.5
03:06:40,33.7
03:06:45,29.0
03:06:50,32.0
03:06:55,27.6
03:07:00,31.4
03:07:05,30.6
03:07:10,35.8
03:07:15,38.7
03:07:20,34.2
03:07:25,27.9
03:07:30,27.2
03:07:35,28.9
03:07:40,32.6
03:07:45,30.0
03:07:50,31.0
03:07:55,32.4
03:08:00,28.3
03:08:05,30.6
03:08:10,30.6
03:08:15,32.8
03:08:20,29.1
03:08:25,33.2
03:08:30,30.4
03:08:35,30.7
03:08:40,32.0
03:08:45,30.1
03:08:50,29.2
03:08:55,31.0
03:09:00,31.4
03:09:05,41.3
03:09:10,28.6
03:09:15,32.9
03:09:20,31.8
03:09:25,32.1
03:09:30,32.6
03:09:35,31.2
03:09:40,31.5
03:09:45,31.6
03:09:50,31.1
03:09:55,33.1
03:10:00,29.8
03:10:05,29.3
03:10:10,30.8
03:10:15,32.1
03:10:20,28.9
03:10:25,30.7
03:10:30,33.1
03:10:35,28.0
03:10:40,32.2
03:10:45,25.8
03:10:50,33.0
03:10:55,30.3
03:11:00,33.1
03:11:05,31.4
03:11:10,30.6
03:11:15,29.4
03:11:20,28.0
03:11:25,30.9
03:11:30,35.1
03:11:35,33.4
03:11:40,34.2
03:11:45,31.0
03:11:50,29.9
03:11:55,29.8
03:12:00,34.0
03:12:05,33.6
03:12:10,33.1
03:12:15,44.1
03:12:20,32.4
03:12:25,33.5
03:12:30,29.2
03:12:35,29.8
03:12:40,31.8
03:12:45,33.2
03:12:50,34.7
03:12:55,30.5
03:13:00,30.7
03:13:05,32.3
03:13:10,30.7
03:13:15,32.5
03:13:20,30.8
03:13:25,31.6
03:13:30,26.5
03:13:35,33.8
03:13:40,25.6
03:13:45,31.6
03:13:50,30.4
03:13:55,31.8
03:14:00,26.7
03:14:05,30.1
03:14:10,29.0
03:14:15,31.4
03:14:20,30.5
03:14:25,31.6
03:14:30,30.3
03:14:35,31.4
03:14:40,31.1
03:14:45,33.6
03:14:50,31.8
03:14:55,29.0
03:15:00,34.4
03:15:05,27.9
03:15:10,33.1
03:15:15,29.6
03:15:20,29.2
03:15:25,41.0
03:15:30,32.0
03:15:35,31.2
03:15:40,32.3
03:15:45,32.2
03:15:50,31.1
03:15:55,29.4
03:16:00,28.6
03:16:05,27.3
03:16:10,35.5
03:16:15,34.5
03:16:20,26.5
03:16:25,31.1
03:16:30,31.1
03:16:35,30.5
03:16:40,29.1
03:16:45,32.7
03:16:50,33.3
03:16:55,35.0
03:17:00,26.3
03:17:05,30.5
03:17:10,33.1
03:17:15,29.3
03:17:20,33.9
03:17:25,29.0
03:17:30,27.1
03:17:35,34.3
03:17:40,32.6
03:17:45,33.0
03:17:50,29.9
03:17:55,32.7
03:18:00,32.9
03:18:05,31.2
03:18:10,27.6
03:18:15,29.0
03:18:20,32.4
03:18:25,33.5
03:18:30,29.3
03:18:35,31.0
03:18:40,29.4
03:18:45,27.5
03:18:50,35.0
03:18:55,28.3
03:19:00,29.1
03:19:05,32.6
03:19:10,33.9
03:19:15,29.7
03:19:20,30.3
03:19:25,37.4
03:19:30,32.8
03:19:35,31.4
03:19:40,32.0
03:19:45,30.5
03:19:50,30.1
03:19:55,31.5
03:20:00,32.5
03:20:05,31.1
03:20:10,29.6
03:20:15,32.1
03:20:20,33.0
03:20:25,32.1
03:20:30,32.8
03:20:35,31.1
03:20:40,32.0
03:20:45,31.9
03:20:50,32.8
03:20:55,32.2
03:21:00,31.8
03:21:05,32.8
03:21:10,31.8
03:21:15,30.3
03:21:20,31.6
03:21:25,35.3
03:21:30,29.6
03:21:35,28.3
03:21:40,48.5
03:21:45,28.8
03:21:50,28.2
03:21:55,34.0
03:22:00,30.6
03:22:05,31.2
03:22:10,27.8
03:22:15,33.4
03:22:20,29.3
03:22:25,29.5
03:22:30,33.4
03:22:35,32.5
03:22:40,33.4
03:22:45,30.9
03:22:50,39.3
03:22:55,31.2
03:23:00,30.1
